name,label,value,reporting_period,non_numeric_value
The Hershey Company,Gender_balance_of_the_companys_board_of_directors_and_nonexecutive_board_(or_supervisory_board),36.0,2020,
The Hershey Company,Gender_balance_of_the_companys_board_of_directors_and_nonexecutive_board_(or_supervisory_board),42.0,2019,
The Hershey Company,Gender_balance_of_the_companys_board_of_directors_and_nonexecutive_board_(or_supervisory_board),45.0,2018,
The Hershey Company,net_zero_goal,2050.0,2019,
The Hershey Company,emissions_scope_3_purchased_goods_and_services,4834068.01,2020,
The Hershey Company,emissions_scope_3_fuel_and_energy_related_activities,29266.36,2020,
The Hershey Company,emissions_scope_3_upstream_transportation_and_distribution,428845.52,2020,
The Hershey Company,emissions_scope_3_waste_generated_in_operations,7101.68,2020,
The Hershey Company,emissions_scope_3_business_travel,1079973.0,2020,
The Hershey Company,emissions_scope_3_employee commuting,40489.39,2020,
The Hershey Company,emissions_scope_3_upstream_leased_assets,7515.51,2020,
The Hershey Company,emissions_scope_3_downstream_transportation_and_distribution,321933.86,2020,
The Hershey Company,emissions_scope_3_end_of_life_treatment_of_sold_products,82382.37,2020,
The Hershey Company,emissions_scope_2_location,212538.0,2019,
The Hershey Company,emissions_scope_3_purchased_goods_and_services,5304090.77,2019,
The Hershey Company,emissions_scope_3_fuel_and_energy_related_activities,31166.83,2019,
The Hershey Company,emissions_scope_3_upstream_transportation_and_distribution,419929.08,2019,
The Hershey Company,emissions_scope_3_waste_generated_in_operations,7074.29,2019,
The Hershey Company,emissions_scope_3_business_travel,83272.4,2019,
The Hershey Company,emissions_scope_3_employee commuting,44292.55,2019,
The Hershey Company,emissions_scope_3_upstream_leased_assets,7609.54,2019,
The Hershey Company,emissions_scope_3_downstream_transportation_and_distribution,310160.11,2019,
The Hershey Company,emissions_scope_3_end_of_life_treatment_of_sold_products,80748.36,2019,
The Hershey Company,emissions_scope_3_purchased_goods_and_services,5662624.61,2018,
The Hershey Company,emissions_scope_3_fuel_and_energy_related_activities,30402.95,2018,
The Hershey Company,emissions_scope_3_upstream_transportation_and_distribution,384992.96,2018,
The Hershey Company,emissions_scope_3_waste_generated_in_operations,6831.07,2018,
The Hershey Company,emissions_scope_3_business_travel,51246.7,2018,
The Hershey Company,emissions_scope_3_employee commuting,44743.33,2018,
The Hershey Company,emissions_scope_3_upstream_leased_assets,7356.69,2018,
The Hershey Company,emissions_scope_3_downstream_transportation_and_distribution,320821.69,2018,
The Hershey Company,emissions_scope_3_end_of_life_treatment_of_sold_products,83128.04,2018,
The Hershey Company,emissions_scope_1,146653.0,2021,
The Hershey Company,emissions_scope_2_market,61415.0,2021,
The Hershey Company,emissions_scope_2_location,201203.0,2021,
The Hershey Company,"Ready for publishing (scope 1,2)",,2021,True
The Hershey Company,Revenue,,2018,7.79B
"T-Mobile US, Inc.",emissions_scope_1,53180.0,2020,
"T-Mobile US, Inc.",emissions_scope_3,7033821.0,2020,
"T-Mobile US, Inc.",total_energy,7158776.0,2020,
"T-Mobile US, Inc.",ceo_pay_ratio,859.0,2020,
"T-Mobile US, Inc.",renewable_energy,1752257.0,2020,
"T-Mobile US, Inc.",emissions_scope_2_location,2755796.0,2020,
"T-Mobile US, Inc.",Employees,75000.0,2021,
"T-Mobile US, Inc.",Revenue,,2018,43.31B
"T-Mobile US, Inc.",Revenue,,2019,45B
"T-Mobile US, Inc.",Revenue,,2020,68.4B
"T-Mobile US, Inc.",Revenue,,2021,80.12B
"T-Mobile US, Inc.",emissions_scope_3_purchased_goods_and_services,2801782.0,2020,
"T-Mobile US, Inc.",emissions_scope_3_capital_goods,1654473.0,2020,
"T-Mobile US, Inc.",emissions_scope_3_fuel_and_energy_related_activities,430000.0,2020,
"T-Mobile US, Inc.",emissions_scope_3_upstream_transportation_and_distribution,858288.0,2020,
"T-Mobile US, Inc.",emissions_scope_3_waste_generated_in_operations,7180.0,2020,
"T-Mobile US, Inc.",emissions_scope_3_business_travel,8390.0,2020,
"T-Mobile US, Inc.",emissions_scope_3_employee commuting,40146.0,2020,
"T-Mobile US, Inc.",emissions_scope_3_use_of_sold_products,996288.0,2020,
"T-Mobile US, Inc.",emissions_scope_3_end_of_life_treatment_of_sold_products,33929.0,2020,
"T-Mobile US, Inc.",emissions_scope_3,7397647.0,2019,
"T-Mobile US, Inc.",emissions_scope_3_purchased_goods_and_services,3320690.0,2019,
"T-Mobile US, Inc.",emissions_scope_3_capital_goods,1990004.0,2019,
"T-Mobile US, Inc.",emissions_scope_3_fuel_and_energy_related_activities,372195.0,2019,
"T-Mobile US, Inc.",emissions_scope_3_upstream_transportation_and_distribution,476193.0,2019,
"T-Mobile US, Inc.",emissions_scope_3_waste_generated_in_operations,9102.0,2019,
"T-Mobile US, Inc.",emissions_scope_3_business_travel,54673.0,2019,
"T-Mobile US, Inc.",emissions_scope_3_employee commuting,217053.0,2019,
"T-Mobile US, Inc.",emissions_scope_3_downstream_transportation_and_distribution,158148.0,2019,
"T-Mobile US, Inc.",emissions_scope_3_use_of_sold_products,776948.0,2019,
"T-Mobile US, Inc.",emissions_scope_3_downstream_leased_assets,776948.0,2019,
"T-Mobile US, Inc.",emissions_scope_3_downstream_transportation_and_distribution,203347.0,2020,
"T-Mobile US, Inc.",emissions_scope_3,6260117.0,2018,
"T-Mobile US, Inc.",emissions_scope_3_purchased_goods_and_services,3256304.0,2018,
"T-Mobile US, Inc.",emissions_scope_3_capital_goods,1189257.0,2018,
"T-Mobile US, Inc.",emissions_scope_3_fuel_and_energy_related_activities,366429.0,2018,
"T-Mobile US, Inc.",emissions_scope_3_upstream_transportation_and_distribution,418336.0,2018,
"T-Mobile US, Inc.",emissions_scope_3_waste_generated_in_operations,8033.0,2018,
"T-Mobile US, Inc.",emissions_scope_3_business_travel,41650.0,2018,
"T-Mobile US, Inc.",emissions_scope_3_employee commuting,218827.0,2018,
"T-Mobile US, Inc.",emissions_scope_3_downstream_transportation_and_distribution,138212.0,2018,
"T-Mobile US, Inc.",emissions_scope_3_use_of_sold_products,20541.0,2018,
"T-Mobile US, Inc.",emissions_scope_1,73458.0,2019,
"T-Mobile US, Inc.",emissions_scope_1,138799.0,2018,
"T-Mobile US, Inc.",emissions_scope_2_market,1987358.0,2019,
"T-Mobile US, Inc.",emissions_scope_2_location,2651605.0,2019,
"T-Mobile US, Inc.",emissions_scope_2_location,2427893.0,2018,
"T-Mobile US, Inc.",emissions_scope_2_market,2099893.0,2018,
"T-Mobile US, Inc.",emissions_scope_2_market,1858206.0,2020,
"T-Mobile US, Inc.",Gender_balance_of_the_companys_executives_and_executive_board,32.4,2020,
"T-Mobile US, Inc.",female_employees,35.8,2020,
"T-Mobile US, Inc.",Gender_balance_of_the_companys_workforce,40.6,2020,
"T-Mobile US, Inc.",total_energy,6589439.0,2019,
"T-Mobile US, Inc.",total_energy,6520354.0,2018,
"T-Mobile US, Inc.",renewable_energy,577000.0,2018,
"T-Mobile US, Inc.",renewable_energy,1182171.0,2019,
"T-Mobile US, Inc.",emissions_scope_1,70350.0,2021,
"T-Mobile US, Inc.",emissions_scope_2_location,2893728.0,2021,
"T-Mobile US, Inc.",emissions_scope_2_market,0.0,2021,
"T-Mobile US, Inc.","Ready for publishing (scope 1,2)",,2021,True
"T-Mobile US, Inc.",emissions_scope_3,7263741.0,2021,
Costco Wholesale Corporation,ceo_pay_ratio,209.0,2020,
Costco Wholesale Corporation,employee_turnover,13.0,2020,
Costco Wholesale Corporation,female_employees,36.4,2020,
Costco Wholesale Corporation,renewable_energy,157673.21,2020,
Costco Wholesale Corporation,total_energy,3898161.02,2020,
Costco Wholesale Corporation,net_zero_goal,2050.0,2020,
Costco Wholesale Corporation,Employees,288000.0,2021,
Costco Wholesale Corporation,Revenue,,2018,141.58B
Costco Wholesale Corporation,Revenue,,2019,152.7B
Costco Wholesale Corporation,Revenue,,2020,166.76B
Costco Wholesale Corporation,Revenue,,2021,195.93B
Costco Wholesale Corporation,Gender_balance_of_the_companys_workforce,46.0,2021,
Costco Wholesale Corporation,female_employees,33.5,2021,
Costco Wholesale Corporation,Gender_balance_of_the_companys_senior_management,36.4,2021,
Costco Wholesale Corporation,"Ready for publishing (scope 1,2)",,2021,True
"Cisco Systems, Inc.",emissions_scope_1,26694.0,2021,
"Cisco Systems, Inc.",net_zero_goal,2040.0,2021,
"Cisco Systems, Inc.",total_energy,1624000.0,2021,
"Cisco Systems, Inc.",ceo_pay_ratio,204.0,2021,
"Cisco Systems, Inc.",water_withdrawal,14.0,2021,
"Cisco Systems, Inc.",emissions_scope_2_location,579445.0,2021,
"Cisco Systems, Inc.",female_employees,26.0,2021,
"Cisco Systems, Inc.",net_zero_goal_year,2040.0,2021,
"Cisco Systems, Inc.",Gender_balance_of_the_companys_workforce,28.0,2021,
"Cisco Systems, Inc.",Gender_balance_of_the_companys_board_of_directors_and_nonexecutive_board_(or_supervisory_board),36.0,2021,
"Cisco Systems, Inc.",Employees,79500.0,2021,
"Cisco Systems, Inc.",Revenue,,2018,49.33B
"Cisco Systems, Inc.",Revenue,,2019,51.9B
"Cisco Systems, Inc.",Revenue,,2020,49.3B
"Cisco Systems, Inc.",Revenue,,2021,49.82B
"Cisco Systems, Inc.",emissions_scope_1,38743.0,2020,
"Cisco Systems, Inc.",emissions_scope_1,46652.0,2019,
"Cisco Systems, Inc.",emissions_scope_2_market,147801.0,2021,
"Cisco Systems, Inc.",emissions_scope_2_location,607218.0,2020,
"Cisco Systems, Inc.",emissions_scope_2_market,163645.0,2020,
"Cisco Systems, Inc.",emissions_scope_2_location,651331.0,2019,
"Cisco Systems, Inc.",emissions_scope_2_market,187428.0,2019,
"Cisco Systems, Inc.",total_energy,1717000.0,2020,
"Cisco Systems, Inc.",total_energy,1810000.0,2019,
"Cisco Systems, Inc.",renewable_energy,2400.0,2021,
"Cisco Systems, Inc.",renewable_energy,2300.0,2020,
"Cisco Systems, Inc.",renewable_energy,2200.0,2019,
"Cisco Systems, Inc.",Does the company have TCFD report?,,2021,True
"Cisco Systems, Inc.",Water_withdrawn_total,2902.0,2021,
"Cisco Systems, Inc.",ceo_pay_ratio,182.0,2020,
"Cisco Systems, Inc.",emissions_scope_1,41171.0,2018,
"Cisco Systems, Inc.",emissions_scope_2_location,666708.0,2018,
"Cisco Systems, Inc.",emissions_scope_2_market,205141.0,2018,
"Cisco Systems, Inc.",emissions_scope_1,41926.0,2017,
"Cisco Systems, Inc.",emissions_scope_2_location,744929.0,2017,
"Cisco Systems, Inc.",emissions_scope_2_market,223558.0,2017,
"Cisco Systems, Inc.",Revenue,,2022,51.56B
"Cisco Systems, Inc.","Ready for publishing (scope 1,2)",,2021,True
"Cisco Systems, Inc.",Revenue,,2017,48B
"Cisco Systems, Inc.",emissions_scope_3_fuel_and_energy_related_activities,105740.0,2021,
"Cisco Systems, Inc.",emissions_scope_3_waste_generated_in_operations,509.0,2021,
"Cisco Systems, Inc.",emissions_scope_3_employee commuting,4575.0,2021,
"Cisco Systems, Inc.",emissions_scope_3_use_of_sold_products,17272636.0,2021,
"Cisco Systems, Inc.",emissions_scope_3_purchased_goods_and_services,5035492.0,2021,
"Cisco Systems, Inc.",emissions_scope_3_upstream_transportation_and_distribution,453445.0,2021,
"Cisco Systems, Inc.",emissions_scope_3_business_travel,973.0,2021,
"Cisco Systems, Inc.",emissions_scope_3_downstream_transportation_and_distribution,62000.0,2021,
"Cisco Systems, Inc.",emissions_scope_3_end_of_life_treatment_of_sold_products,9339.0,2021,
"Cisco Systems, Inc.",emissions_scope_3_purchased_goods_and_services,5374109.0,2020,
"Cisco Systems, Inc.",emissions_scope_3_fuel_and_energy_related_activities,110917.0,2020,
"Cisco Systems, Inc.",emissions_scope_3_upstream_transportation_and_distribution,501881.0,2020,
"Cisco Systems, Inc.",emissions_scope_3_waste_generated_in_operations,1114.0,2020,
"Cisco Systems, Inc.",emissions_scope_3_business_travel,88939.0,2020,
"Cisco Systems, Inc.",emissions_scope_3_employee commuting,49463.0,2020,
"Cisco Systems, Inc.",emissions_scope_3_downstream_transportation_and_distribution,62115.0,2020,
"Cisco Systems, Inc.",emissions_scope_3_use_of_sold_products,18426615.0,2020,
"Cisco Systems, Inc.",emissions_scope_3_end_of_life_treatment_of_sold_products,8469.0,2020,
"Cisco Systems, Inc.",emissions_scope_3,24867512.0,2020,
"Cisco Systems, Inc.",emissions_scope_3_purchased_goods_and_services,6455647.0,2019,
"Cisco Systems, Inc.",emissions_scope_3_fuel_and_energy_related_activities,120263.0,2019,
"Cisco Systems, Inc.",emissions_scope_3_upstream_transportation_and_distribution,586622.0,2019,
"Cisco Systems, Inc.",emissions_scope_3_waste_generated_in_operations,816.0,2019,
"Cisco Systems, Inc.",emissions_scope_3_business_travel,217500.0,2019,
"Cisco Systems, Inc.",emissions_scope_3_employee commuting,79735.0,2019,
"Cisco Systems, Inc.",emissions_scope_3_downstream_transportation_and_distribution,88625.0,2019,
"Cisco Systems, Inc.",emissions_scope_3_use_of_sold_products,19675170.0,2019,
"Cisco Systems, Inc.",emissions_scope_3_end_of_life_treatment_of_sold_products,10093.0,2019,
"Cisco Systems, Inc.",female_employees,24.0,2020,
"Cisco Systems, Inc.",Water_withdrawn_total,334.0,2020,
Eli Lilly and Company,emissions_scope_1,159000.0,2020,
Eli Lilly and Company,female_employees,46.0,2020,
Eli Lilly and Company,net_zero_goal,2030.0,2020,
Eli Lilly and Company,emissions_scope_2_location,551000.0,2020,
Eli Lilly and Company,emissions_scope_3,176000.0,2020,
Eli Lilly and Company,ceo_pay_ratio,233.0,2020,
Eli Lilly and Company,net_zero_goal_year,2030.0,2020,
Eli Lilly and Company,Revenue,,2018,21.49B
Eli Lilly and Company,Revenue,,2019,22.32B
Eli Lilly and Company,Revenue,,2020,24.54B
Eli Lilly and Company,Revenue,,2021,28.32B
Eli Lilly and Company,emissions_scope_3_upstream_transportation_and_distribution,75160.0,2020,
Eli Lilly and Company,emissions_scope_3_waste_generated_in_operations,40581.0,2020,
Eli Lilly and Company,emissions_scope_3_business_travel,27336.0,2020,
Eli Lilly and Company,emissions_scope_3_employee commuting,32870.0,2020,
Eli Lilly and Company,emissions_scope_3_downstream_leased_assets,0.0,2020,
Eli Lilly and Company,Employees,33625.0,2019,
Eli Lilly and Company,Employees,36190.0,2022,
Eli Lilly and Company,Employees,35000.0,2021,
Eli Lilly and Company,Water_withdrawn_total,6104.47,2020,
Eli Lilly and Company,Water_discharged,3794.69,2020,
Eli Lilly and Company,Gender_balance_of_the_companys_workforce,51.0,2021,
Eli Lilly and Company,female_employees,48.0,2021,
Eli Lilly and Company,Gender_balance_of_the_companys_executives_and_executive_board,33.0,2021,
Eli Lilly and Company,Gender_balance_of_the_companys_board_of_directors_and_nonexecutive_board_(or_supervisory_board),3.4,2021,
Eli Lilly and Company,ceo_pay_ratio,221.0,2021,
Eli Lilly and Company,emissions_scope_1,157000.0,2021,
Eli Lilly and Company,emissions_scope_2_market,466000.0,2021,
Eli Lilly and Company,total_energy,1787733.5,2021,
Eli Lilly and Company,renewable_energy,11796.0,2021,
Eli Lilly and Company,emissions_scope_2_location,488000.0,2021,
Eli Lilly and Company,emissions_scope_1,192000.0,2019,
Eli Lilly and Company,emissions_scope_2_location,596000.0,2019,
Eli Lilly and Company,emissions_scope_1,201000.0,2018,
Eli Lilly and Company,emissions_scope_2_location,631000.0,2018,
Eli Lilly and Company,"Ready for publishing (scope 1,2)",,2021,True
Eli Lilly and Company,emissions_scope_3,2987000.0,2021,
Eli Lilly and Company,emissions_scope_3,235000.0,2019,
Eli Lilly and Company,emissions_scope_3,263000.0,2018,
Eli Lilly and Company,employee_turnover,4.2,2021,
Eli Lilly and Company,Water_withdrawn_total,5920.0,2021,
Eli Lilly and Company,revenue_in_usd,24.5,2021,
Thermo Fisher Scientific Inc.,emissions_scope_2_location,310526.0,2020,
Thermo Fisher Scientific Inc.,ceo_pay_ratio,367.0,2020,
Thermo Fisher Scientific Inc.,female_employees,30.2,2020,
Thermo Fisher Scientific Inc.,renewable_energy,106092.0,2020,
Thermo Fisher Scientific Inc.,emissions_scope_3,11034540.0,2020,
Thermo Fisher Scientific Inc.,emissions_scope_1,199885.0,2020,
Thermo Fisher Scientific Inc.,total_energy,2035980.0,2020,
Thermo Fisher Scientific Inc.,net_zero_goal,2050.0,2020,
Thermo Fisher Scientific Inc.,net_zero_goal_year,2050.0,2020,
Thermo Fisher Scientific Inc.,Employees,130000.0,2021,
Thermo Fisher Scientific Inc.,Revenue,,2018,24.36B
Thermo Fisher Scientific Inc.,Revenue,,2019,25.54B
Thermo Fisher Scientific Inc.,Revenue,,2020,32.22B
Thermo Fisher Scientific Inc.,Revenue,,2021,39.21B
Thermo Fisher Scientific Inc.,emissions_scope_3_purchased_goods_and_services,9195000.0,2020,
Thermo Fisher Scientific Inc.,emissions_scope_3_capital_goods,226610.0,2020,
Thermo Fisher Scientific Inc.,emissions_scope_3_fuel_and_energy_related_activities,79980.0,2020,
Thermo Fisher Scientific Inc.,emissions_scope_3_upstream_transportation_and_distribution,1466300.0,2020,
Thermo Fisher Scientific Inc.,emissions_scope_3_business_travel,13330.0,2020,
Thermo Fisher Scientific Inc.,emissions_scope_3_employee commuting,53320.0,2020,
Thermo Fisher Scientific Inc.,Does the company have TCFD report?,,2021,True
Thermo Fisher Scientific Inc.,emissions_scope_1,298043.0,2021,
Thermo Fisher Scientific Inc.,emissions_scope_2_market,314972.0,2021,
Thermo Fisher Scientific Inc.,emissions_scope_3,11232116.0,2021,
Thermo Fisher Scientific Inc.,emissions_scope_3_purchased_goods_and_services,6121014.0,2021,
Thermo Fisher Scientific Inc.,emissions_scope_3_capital_goods,224832.0,2021,
Thermo Fisher Scientific Inc.,emissions_scope_3_fuel_and_energy_related_activities,130493.0,2021,
Thermo Fisher Scientific Inc.,emissions_scope_3_upstream_transportation_and_distribution,2283076.0,2021,
Thermo Fisher Scientific Inc.,emissions_scope_3_waste_generated_in_operations,11971.0,2021,
Thermo Fisher Scientific Inc.,emissions_scope_3_business_travel,41013.0,2021,
Thermo Fisher Scientific Inc.,emissions_scope_3_employee commuting,190837.0,2021,
Thermo Fisher Scientific Inc.,emissions_scope_3_use_of_sold_products,2228880.0,2021,
Thermo Fisher Scientific Inc.,total_energy,2549319.0,2021,
Thermo Fisher Scientific Inc.,renewable_energy,258848.0,2021,
Thermo Fisher Scientific Inc.,water_withdrawal,,2021,1-10
Thermo Fisher Scientific Inc.,Hazardous_waste,27679.0,2021,
Thermo Fisher Scientific Inc.,net_zero_goal,2050.0,2021,
Thermo Fisher Scientific Inc.,Water_withdrawn_total,5100.0,2021,
Thermo Fisher Scientific Inc.,Unadjusted_pay_gap,3.1,2021,
Thermo Fisher Scientific Inc.,Gender_balance_total,41.5,2021,
Thermo Fisher Scientific Inc.,Gender_balance_of_the_companys_executives_and_executive_board,35.1,2021,
Thermo Fisher Scientific Inc.,Gender_balance_of_the_companys_executives_and_executive_board,30.2,2020,
Thermo Fisher Scientific Inc.,Gender_balance_total,41.3,2020,
Thermo Fisher Scientific Inc.,female_employees,38.3,2021,
Thermo Fisher Scientific Inc.,emissions_scope_2_location,365356.0,2021,
Thermo Fisher Scientific Inc.,"Ready for publishing (scope 1,2)",,2021,True
Thermo Fisher Scientific Inc.,ceo_pay_ratio,254.0,2021,
Thermo Fisher Scientific Inc.,Unadjusted_pay_gap,6.3,2020,
