Column1,name,label,value,reporting_period
10816,Eaton Corporation plc,gmo,No,2022
10817,Eaton Corporation plc,militaryContract,Yes,2022
10818,Eaton Corporation plc,nuclear,No,2022
10819,Eaton Corporation plc,pesticides,No,2022
10820,Eaton Corporation plc,smallArms,No,2022
10821,Eaton Corporation plc,tobacco,No,2022
10822,Eaton Corporation plc,relatedControversy,Employee Incidents; Customer Incidents; Society & Community Incidents; Business Ethics Incidents; Governance Incidents,2022
10823,Eaton Corporation plc,Risk:_Sustainalytics,17.85,2022
10824,Eaton Corporation plc,Animal_testing?,False,2022
10825,Eaton Corporation plc,peerGroup,Electrical Equipment,2022
10826,Eaton Corporation plc,"Does_company_use_products_from_Soy,_Palm_Oil,_Mining,_Timber,_Fisheries,_Agriculture,_Cattle",False,2022
10827,Eaton Corporation plc,"Ready for publishing (scope 1,2)",True,2021
10828,Eaton Corporation plc,Ready for publishing (scope 3),True,2021
10829,Eaton Corporation plc,revenue_in_usd,17.9,2021
10830,"Amazon.com, Inc.",ceo_pay_ratio,58,2020
10831,"Amazon.com, Inc.",emissions_scope_3,45750000,2020
10832,"Amazon.com, Inc.",net_zero_goal,2040,2020
10833,"Amazon.com, Inc.",emissions_scope_1,9623000,2020
10834,"Amazon.com, Inc.",net_zero_goal_year,2040,2020
10835,"Amazon.com, Inc.",female_employees,29.3,2020
10836,"Amazon.com, Inc.",net_zero_ milestones,- 100% renewable energy by 2025 - Making 50% of all shipments net-zero carbon by 2030,2020
10837,"Amazon.com, Inc.",renewable_energy,15600000,2020
10838,"Amazon.com, Inc.",total_energy,24000000,2020
10839,"Amazon.com, Inc.",employee_turnover,150,2020
10840,"Amazon.com, Inc.",plastic_elimination_actions,"As of June 2021, we have reduced the weight of outbound packaging by over 36% and eliminated more than 1 million tons of packaging material since 2015.",2020
10841,"Amazon.com, Inc.",Does_company_use_products_from_Palm_Oil?,True,2021
10842,"Amazon.com, Inc.",Does_company_use_products_from_Cattle?,True,2021
10843,"Amazon.com, Inc.",Does_company_use_products_from_Soy?,True,2021
10844,"Amazon.com, Inc.",Does_company_use_products_from_Pulp_or_Paper?,True,2021
10845,"Amazon.com, Inc.",Does_company_use_products_from_Timber?,True,2021
10846,"Amazon.com, Inc.",Does_company_use_products_from_Fur_or_Leather?,True,2021
10847,"Amazon.com, Inc.",forest500_link,True,2021
10848,"Amazon.com, Inc.",Arabesque_GC_score,42.49,2021
10849,"Amazon.com, Inc.",Arabesque_ESG_score,46.28,2021
10850,"Amazon.com, Inc.",Long-term_temperature,>2.7°C,2021
10851,"Amazon.com, Inc.",Near-term_temperature,2°C,2021
10852,"Amazon.com, Inc.",S&P500,True,2021
10853,"Amazon.com, Inc.",Employees,1523000,2021
10854,"Amazon.com, Inc.",Revenue,232.89B,2018
10855,"Amazon.com, Inc.",Revenue,280.52B,2019
10856,"Amazon.com, Inc.",Revenue,386.06B,2020
10857,"Amazon.com, Inc.",Revenue,469.82B,2021
10858,"Amazon.com, Inc.",alcoholic,No,2022
10859,"Amazon.com, Inc.",controversialWeapons,No,2022
10860,"Amazon.com, Inc.",gambling,No,2022
10861,"Amazon.com, Inc.",gmo,No,2022
10862,"Amazon.com, Inc.",militaryContract,No,2022
10863,"Amazon.com, Inc.",nuclear,No,2022
10864,"Amazon.com, Inc.",pesticides,No,2022
10865,"Amazon.com, Inc.",smallArms,No,2022
10866,"Amazon.com, Inc.",tobacco,No,2022
10867,"Amazon.com, Inc.",relatedControversy,Employee Incidents; Social Supply Chain Incidents; Customer Incidents; Business Ethics Incidents,2022
10868,"Amazon.com, Inc.",Risk:_Sustainalytics,30.23,2022
10869,"Amazon.com, Inc.",Animal_testing?,False,2022
10870,"Amazon.com, Inc.","Ready for publishing (scope 1,2)",True,2021
10871,"Amazon.com, Inc.",emissions_scope_1,"12,110,000",2021
10872,"Amazon.com, Inc.",emissions_scope_1,"5,760,000",2019
10873,"Amazon.com, Inc.",emissions_scope_2_location,,2020
10874,"Amazon.com, Inc.",emissions_scope_2_location,,2021
10875,"Amazon.com, Inc.",emissions_scope_2_location,,2019
10876,"Amazon.com, Inc.",Scope 2 (Undefined),,2021
10877,"Amazon.com, Inc.",Scope 2 (Undefined),5270000,2020
10878,"Amazon.com, Inc.",Scope 2 (Undefined),"5,500,000",2019
10879,"Amazon.com, Inc.",nasdaq100,True,2021
10880,"Amazon.com, Inc.",Ready for publishing (scope 3),True,2021
10881,"Amazon.com, Inc.",emissions_scope_3,55360000,2021
10882,"Amazon.com, Inc.",emissions_scope_3,"39,908,000",2019
10883,"Amazon.com, Inc.",emissions_scope_3_purchased_goods_and_services,19090000,2021
10884,"Amazon.com, Inc.",emissions_scope_3_capital_goods,15370000,2021
10885,"Amazon.com, Inc.",emissions_scope_3_other,18000000,2021
10886,"Amazon.com, Inc.",emissions_scope_3_purchased_goods_and_services,16700000,2020
10887,"Amazon.com, Inc.",emissions_scope_3_capital_goods,10520000,2020
10888,"Amazon.com, Inc.",emissions_scope_3_purchased_goods_and_services,15410000,2019
10889,"Amazon.com, Inc.",emissions_scope_3_capital_goods,8010000,2019
10890,"Amazon.com, Inc.",emissions_scope_3_other,12440000,2019
10891,"Amazon.com, Inc.",emissions_scope_3_other,2770000,2020
10892,"Amazon.com, Inc.",emissions_scope_1,"4,980,000",2018
10893,"Amazon.com, Inc.",emissions_scope_2_market,"4,710,000",2018
10894,"Amazon.com, Inc.",emissions_scope_3,"34,710,000",2018
10895,"Amazon.com, Inc.",emissions_scope_2_market,4070000,2021
10896,"Amazon.com, Inc.",ceo_pay_ratio,6474,2021
10897,"Amazon.com, Inc.",Unadjusted_pay_gap,1,2020
10898,"Amazon.com, Inc.",emissions_scope_2_market,5270000,2020
10899,"Amazon.com, Inc.",minority_pay_ratio,0.992,2020
10900,"Amazon.com, Inc.",revenue_in_usd,386.1,2021
10901,AIRBUS GROUP,renewable_energy,252179,2020
10902,AIRBUS GROUP,emissions_scope_1,469862,2020
10903,AIRBUS GROUP,female_employees,14,2020
10904,AIRBUS GROUP,water_withdrawal,37,2020
10905,AIRBUS GROUP,plastic_elimination_actions,"ased on the SDGs, specifically SDG 12 (responsible consumption and production), a plastic-free supply chain project was launched in 2019 within the Company’s Defence and Space Division with the aim of reducing, reusing and recycling plastic waste and packaging in the Division’s scope of involvement by 2025.",2020
10906,AIRBUS GROUP,employee_turnover,7.4,2020
10907,AIRBUS GROUP,total_energy,3481610,2020
10908,AIRBUS GROUP,emissions_scope_2_location,365014,2020
10909,AIRBUS GROUP,net_zero_goal_year,2050,2020
10910,AIRBUS GROUP,net_zero_ milestones,"By 2030 reduce energy consumption by 20% and reduce direct (scope  1), indirect (scope  2) and oversize transportation (scope 3) net GHG emissions by 40%.",2020
10911,AIRBUS GROUP,net_zero_goal,2050,2020
10912,AIRBUS GROUP,UN_GC_SBT_(commited),True,2021
10913,AIRBUS GROUP,UN_GC_Signatory_to_Women_Empowerment_Principles,True,2021
10914,AIRBUS GROUP,UN_GC_Participant,True,2021
10915,AIRBUS GROUP,Arabesque_GC_score,53.76,2021
10916,AIRBUS GROUP,Arabesque_ESG_score,47.67,2021
10917,AIRBUS GROUP,Long-term_temperature,1.5°C,2021
10918,AIRBUS GROUP,Near-term_temperature,1.5°C,2021
10919,3M company,total_energy,8370000,2021
10920,3M company,net_zero_goal_year,2050,2021
10921,3M company,emissions_scope_1,2980000,2021
10922,3M company,net_zero_ milestones,Increase renewable energy to 50% by 2025 and to 100% by 2050.,2021
10923,3M company,emissions_scope_2_location,1590000,2021
10924,3M company,female_employees,34.1,2021
10925,3M company,employee_turnover,13.8,2021
10926,3M company,renewable_energy,1523200,2021
10927,3M company,plastic_elimination_actions,We’re also investing $1 billion over 20 years to accelerate air and water stewardship and implementing new goals to reduce the company’s use of plastics.,2021
10928,3M company,net_zero_goal,2050,2021
10929,3M company,UN_GC_CEO_Water_Mandate,True,2021
10930,3M company,UN_GC_Target_Gender_Equality,True,2021
10931,3M company,ceo_pay_ratio,308,2020
10932,3M company,Does_company_use_products_from_Pulp_or_Paper?,True,2021
10933,3M company,forest500_link,True,2021
10934,3M company,Arabesque_GC_score,57.06,2021
10935,3M company,Employees,95000,2021
10936,3M company,Revenue,32.77B,2018
10937,3M company,Revenue,32.14B,2019
10938,3M company,Revenue,32.18B,2020
10939,3M company,Revenue,35.35B,2021
10940,3M company,adult,No,2022
10941,3M company,alcoholic,No,2022
10942,3M company,catholic,No,2022
10943,3M company,coal,No,2022
10944,3M company,controversialWeapons,No,2022
10945,3M company,furLeather,No,2022
10946,3M company,gambling,No,2022
10947,3M company,gmo,No,2022
10948,3M company,militaryContract,No,2022
10949,3M company,nuclear,No,2022
10950,3M company,pesticides,No,2022
10951,3M company,smallArms,No,2022
10952,3M company,tobacco,No,2022
10953,3M company,relatedControversy,Operations Incidents; Customer Incidents,2022
10954,3M company,Risk:_Sustainalytics,33.61,2022
10955,3M company,Animal_testing?,True,2022
10956,3M company,Arabesque_ESG_score,57.6,2021
10957,3M company,Long-term_temperature,2.7°C,2021
10958,3M company,Near-term_temperature,2°C,2021
10959,3M company,S&P500,True,
10960,3M company,S&P500,True,2021
10961,3M company,emissions_scope_2_market,992000,2021
10962,3M company,emissions_scope_1,3600000,2020
10963,3M company,emissions_scope_1,4050000,2019
10964,3M company,emissions_scope_1,4790000,2018
10965,3M company,emissions_scope_1,3960000,2017
10966,3M company,emissions_scope_2_location,1680000,2020
10967,3M company,emissions_scope_2_location,1780000,2019
10968,3M company,emissions_scope_2_location,1860000,2018
10969,3M company,emissions_scope_2_location,1880000,2017
10970,3M company,emissions_scope_2_market,1250000,2020
10971,3M company,emissions_scope_2_market,1320000,2019
10972,3M company,emissions_scope_2_market,1480000,2018
10973,3M company,emissions_scope_2_market,1650000,2017
10974,3M company,peerGroup,Industrial Conglomerates,2022
10975,3M company,"Does_company_use_products_from_Soy,_Palm_Oil,_Mining,_Timber,_Fisheries,_Agriculture,_Cattle",False,2022
10976,3M company,"Ready for publishing (scope 1,2)",True,2021
10977,3M company,Revenue,31.66B,2017
10978,3M company,Ready for publishing (scope 3),True,2021
10979,3M company,emissions_scope_3,11910000,2021
10980,3M company,emissions_scope_3,9361000,2020
10981,3M company,emissions_scope_3,8920000,2019
10982,3M company,emissions_scope_3,9530000,2018
10983,3M company,emissions_scope_3,9280000,2017
10984,DEUTSCHE TELEKOM N AG,net_zero_goal_year,2040,2021
10985,DEUTSCHE TELEKOM N AG,net_zero_goal,2040,2021
10986,DEUTSCHE TELEKOM N AG,carbon_offsets,18494,2021
10987,DEUTSCHE TELEKOM N AG,net_zero_ milestones,"By 2025, we are going to reduce direct and indirect emissions from within our company to net zero. This also includes emissions produced through the use of gas, diesel, and oil, for instance.",2021
10988,DEUTSCHE TELEKOM N AG,female_employees,27.3,2021
10989,DEUTSCHE TELEKOM N AG,total_energy,13300000,2021
10990,DEUTSCHE TELEKOM N AG,renewable_energy,12274327,2021
10991,DEUTSCHE TELEKOM N AG,emissions_scope_1,219000,2021
10992,DEUTSCHE TELEKOM N AG,emissions_scope_2_location,4635217,2021
10993,DEUTSCHE TELEKOM N AG,UN_GC_Business_ambition_for_1.5c,True,2021
10994,DEUTSCHE TELEKOM N AG,UN_GC_Business_ambition_for_1.5c,True,
10995,DEUTSCHE TELEKOM N AG,UN_GC_SBT_(approved),True,2021
10996,DEUTSCHE TELEKOM N AG,UN_GC_Target_Gender_Equality,True,2021
10997,DEUTSCHE TELEKOM N AG,UN_GC_Signatory_to_Women_Empowerment_Principles,True,2021
10998,DEUTSCHE TELEKOM N AG,UN_GC_Participant,True,2021
10999,DEUTSCHE TELEKOM N AG,Arabesque_GC_score,62.54,2021
11000,DEUTSCHE TELEKOM N AG,Arabesque_ESG_score,40.61,2021
11001,DEUTSCHE TELEKOM N AG,Long-term_temperature,2°C,2021
11002,DEUTSCHE TELEKOM N AG,Near-term_temperature,2°C,2021
11003,ANGLO AMERICAN PLC,net_zero_ milestones,"By 2030, we have set ourselves a target to reduce GHG emissions (Scopes 1 and 2) by 30% against a 2016 baseline; improve energy efficiency by 30%; achieve a 50% net reduction in freshwater abstraction in water scarce areas; and deliver net-positive impacts in biodiversity wherever we operate. To these, we added a target to be carbon neutral across our operations by 2040 and, in 2021, our ambition to reduce our emissions_scope_3 by 50%, also by 2040.",2021
11004,ANGLO AMERICAN PLC,net_zero_goal_year,2040,2021
11005,ANGLO AMERICAN PLC,net_zero_goal,2040,2021
11006,ANGLO AMERICAN PLC,voluntary_turnover_rate,3.5,2021
11007,ANGLO AMERICAN PLC,female_employees,31,2021
11008,ANGLO AMERICAN PLC,renewable_energy,6250000,2021
11009,ANGLO AMERICAN PLC,employee_turnover,10.4,2021
11010,ANGLO AMERICAN PLC,emissions_scope_1,9020000,2021
11011,ANGLO AMERICAN PLC,total_energy,23558333.3,2021
11012,ANGLO AMERICAN PLC,UN_GC_Target_Gender_Equality,True,2021
11013,ANGLO AMERICAN PLC,UN_GC_Signatory_to_Women_Empowerment_Principles,True,2021
11014,ANGLO AMERICAN PLC,UN_GC_Participant,True,2021
11015,ANGLO AMERICAN PLC,Arabesque_GC_score,55.68,2021
11016,ANGLO AMERICAN PLC,Arabesque_ESG_score,52.33,2021
11017,ANGLO AMERICAN PLC,Long-term_temperature,2.7°C,2021
11018,ANGLO AMERICAN PLC,Near-term_temperature,1.5°C,2021
11019,"H&R Block, Inc.",emissions_scope_1,715,2020
11020,"H&R Block, Inc.",emissions_scope_2_location,6105,2020
11021,"H&R Block, Inc.",net_zero_goal_year,2030,2020
11022,"H&R Block, Inc.",plastic_elimination_actions,"We continued efforts to reduce single-use plastics by transitioning from plastic wraps to paper wraps for Square Register and removing the poly bags for shipping in Square Register, Terminal, Stand, and Reader. We also replaced plastic laminates with water-based coating for Square Terminal to improve packaging recyclability. ",2020
11023,"H&R Block, Inc.",ceo_pay_ratio,462,2020
11024,"H&R Block, Inc.",net_zero_goal,2030,2020
11025,"H&R Block, Inc.",total_energy,30702,2020
11026,"H&R Block, Inc.",female_employees,28.3,2020
11027,"H&R Block, Inc.",emissions_scope_3,293625,2020
11028,"H&R Block, Inc.",former_names,Square,2021
11029,"H&R Block, Inc.",UN_GC_Business_ambition_for_1.5c,True,2021
11030,"H&R Block, Inc.",UN_GC_SBT_(commited),True,2021
11031,"H&R Block, Inc.",Arabesque_GC_score,33.22,2021
11032,"H&R Block, Inc.",Arabesque_ESG_score,49.15,2021
11033,"H&R Block, Inc.",Long-term_temperature,3°C,2021
11034,"H&R Block, Inc.",Near-term_temperature,3°C,2021
11035,The Sherwin-Williams Company,total_energy,2169444.4,2020
11036,The Sherwin-Williams Company,emissions_scope_1,344528,2020
11037,The Sherwin-Williams Company,voluntary_turnover_rate,8,2020
11038,The Sherwin-Williams Company,water_withdrawal,,2020
11039,The Sherwin-Williams Company,female_employees,26.5,2020
11040,The Sherwin-Williams Company,ceo_pay_ratio,327,2020
11041,The Sherwin-Williams Company,net_zero_ milestones,By 2030: Reduce absolute Scope 1 and Scope 2 greenhouse gas emissions by 30%. Increase renewable energy to 50% of total electricity usage.,2020
11042,The Sherwin-Williams Company,emissions_scope_2_location,,2020
11043,The Sherwin-Williams Company,emissions_scope_2_market,,2020
11044,The Sherwin-Williams Company,water_withdrawal,21.48,2019
11045,The Sherwin-Williams Company,S&P500,True,2021
11046,The Sherwin-Williams Company,emissions_scope_1,373582,2018
11047,The Sherwin-Williams Company,emissions_scope_2_location,,2018
11048,The Sherwin-Williams Company,Scope 2 (Undefined),282737,2020
11049,The Sherwin-Williams Company,Scope 2 (Undefined),327180,2018
11050,The Sherwin-Williams Company,Scope 2 (Undefined),304920,2019
11051,The Sherwin-Williams Company,emissions_scope_1,387172,2019
11052,The Sherwin-Williams Company,emissions_scope_1,354397,2021
11053,The Sherwin-Williams Company,emissions_scope_2_market,,2021
11054,The Sherwin-Williams Company,Scope 2 (Undefined),266869,2021
11055,The Sherwin-Williams Company,"Ready for publishing (scope 1,2)",True,2021
11056,The Sherwin-Williams Company,Employees,61000,2021
11057,The Sherwin-Williams Company,Revenue,17.53B,2018
11058,The Sherwin-Williams Company,Revenue,17.9B,2019
11059,The Sherwin-Williams Company,Revenue,18.36B,2020
11060,The Sherwin-Williams Company,Revenue,19.94B,2021
11061,The Sherwin-Williams Company,adult,No,2022
11062,The Sherwin-Williams Company,alcoholic,No,2022
11063,The Sherwin-Williams Company,catholic,No,2022
11064,The Sherwin-Williams Company,coal,No,2022
11065,The Sherwin-Williams Company,controversialWeapons,No,2022
11066,The Sherwin-Williams Company,furLeather,No,2022
11067,The Sherwin-Williams Company,gambling,No,2022
11068,The Sherwin-Williams Company,gmo,No,2022
11069,The Sherwin-Williams Company,militaryContract,No,2022
11070,The Sherwin-Williams Company,nuclear,No,2022
11071,The Sherwin-Williams Company,pesticides,No,2022
11072,The Sherwin-Williams Company,smallArms,No,2022
11073,The Sherwin-Williams Company,tobacco,No,2022
11074,The Sherwin-Williams Company,relatedControversy,Operations Incidents; Customer Incidents,2022
11075,The Sherwin-Williams Company,Risk:_Sustainalytics,28.63,2022
11076,The Sherwin-Williams Company,Animal_testing?,True,2022
11077,The Sherwin-Williams Company,peerGroup,Chemicals,2022
11078,The Sherwin-Williams Company,"Does_company_use_products_from_Soy,_Palm_Oil,_Mining,_Timber,_Fisheries,_Agriculture,_Cattle",False,2022
11079,The Sherwin-Williams Company,Ready for publishing (scope 3),True,2021
11080,The Sherwin-Williams Company,emissions_scope_3_business_travel,17479,2019
11081,The Sherwin-Williams Company,emissions_scope_3_business_travel,5222,2020
11082,The Sherwin-Williams Company,emissions_scope_3_business_travel,6197,2021
11083,Santander,sector,Financials,2021
11084,Santander,emissions_scope_1,,2021
11085,Santander,emissions_scope_1,24818,2020
11086,Santander,emissions_scope_2_location,282216,2020
11087,Santander,emissions_scope_1,27673,2019
11088,Santander,emissions_scope_2_market,128633,2020
11089,Santander,emissions_scope_2_location,322414,2019
11090,Santander,emissions_scope_2_market,183745,2019
11091,Santander,emissions_scope_3_business_travel,21785,2020
11092,Santander,emissions_scope_3_employee commuting,18923,2020
11093,Santander,total_energy,1043951.27,2020
11094,Santander,renewable_energy,525756.16,2020
11095,Santander,forest500_link,https://forest500.org/rankings/financial-institutions/santander,2020
11096,Santander,total_female_employees,54,2020
11097,Santander,employee_turnover,13.4,2021
